OrderID,CustomerID,ProductID,Quantity,OrderDate
3159,1099,2110,7,2024-05-31
3160,1006,2043,7,2023-08-03
3161,1072,2062,6,2023-01-11
3162,1084,2184,1,2024-11-28
3163,1341,2200,5,2023-04-16
3164,1115,2147,6,2024-09-01
3165,1395,2121,1,2023-06-22
3166,1077,2121,1,2023-07-31
3167,1269,2147,8,2024-12-29
3168,1225,2188,9,2024-08-16
3169,1348,2157,2,2023-03-31
3170,1122,2130,3,2024-08-12
3171,1155,2145,6,2024-11-02
3172,1097,2192,3,2023-03-03
3173,1148,2064,7,2024-04-19
3174,1327,2032,2,2023-04-07
3175,1270,2079,2,2024-01-12
3176,1276,2036,2,2024-11-27
3177,1012,2145,10,2023-09-05
3178,1003,2035,6,2023-03-25
3179,1181,2176,2,2023-11-10
3180,1089,2109,1,2024-06-15
3181,1011,2135,10,2025-01-13
3182,1047,2078,10,2024-11-13
3183,1252,2110,5,2024-06-15
3184,1285,2004,4,2024-09-26
3185,1292,2142,6,2024-11-28
3186,1241,2097,2,2024-09-23
3187,1146,2054,9,2023-01-16
3188,1398,2010,10,2023-04-21
3189,1032,2131,6,2024-12-20
3190,1229,2133,3,2023-01-20
3191,1043,2092,10,2024-06-12
3192,1146,2200,8,2023-11-10
3193,1288,2117,6,2023-04-05
3194,1069,2087,3,2023-05-30
3195,1393,2084,3,2024-12-13
3196,1191,2033,9,2025-02-03
3197,1353,2145,2,2024-01-27
3198,1024,2063,8,2024-06-20
3199,1380,2015,1,2023-10-15
3200,1024,2111,10,2024-10-30
3201,1163,2052,2,2024-01-25
3202,1172,2099,1,2024-05-16
3203,1184,2152,1,2024-03-05
3204,1196,2163,9,2024-04-08
3205,1357,2088,1,2023-08-26
3206,1104,2038,8,2024-09-25
3207,1214,2183,7,2023-06-07
3208,1319,2200,5,2023-11-13
3209,1299,2075,6,2024-07-12
3210,1125,2068,1,2023-10-18
3211,1097,2118,1,2024-02-06
3212,1319,2121,6,2023-02-25
3213,1174,2082,1,2024-08-14
3214,1069,2136,6,2024-08-04
3215,1005,2143,3,2024-12-28
3216,1352,2158,9,2023-10-30
3217,1010,2053,10,2023-10-24
3218,1032,2009,1,2023-08-15
3219,1212,2030,3,2024-12-04
3220,1130,2068,4,2024-10-24
3221,1304,2108,1,2023-03-05
3222,1148,2162,1,2023-12-28
3223,1033,2095,7,2025-02-15
3224,1045,2144,4,2023-05-25
3225,1206,2196,7,2023-04-21
3226,1245,2115,9,2023-05-01
3227,1099,2100,1,2024-08-13
3228,1203,2056,1,2023-06-20
3229,1168,2144,2,2023-01-26
3230,1196,2172,3,2024-10-15
3231,1094,2088,6,2023-06-20
3232,1391,2017,1,2024-05-05
3233,1198,2075,10,2024-09-02
3234,1049,2170,10,2025-02-04
3235,1135,2080,2,2025-01-12
3236,1083,2099,6,2023-11-28
3237,1148,2076,4,2023-11-23
3238,1328,2015,9,2024-10-15
3239,1357,2058,5,2024-08-06
3240,1307,2020,3,2024-07-07
3241,1184,2030,2,2023-07-25
3242,1358,2194,6,2024-04-04
3243,1182,2129,2,2024-11-08
3244,1208,2076,7,2023-08-04
3245,1374,2159,5,2023-11-17
3246,1203,2113,6,2023-09-05
3247,1392,2057,5,2024-11-25
3248,1064,2056,7,2024-07-19
3249,1079,2170,1,2023-08-09
3250,1170,2029,2,2023-10-22
3251,1061,2080,6,2024-08-07
3252,1029,2195,5,2024-10-21
3253,1343,2177,3,2024-08-03
3254,1342,2095,10,2024-02-03
3255,1005,2155,8,2024-12-23
3256,1263,2022,2,2023-07-01
3257,1198,2200,6,2025-01-02
3258,1007,2160,2,2023-08-02
3259,1379,2055,8,2023-11-22
3260,1236,2170,10,2025-02-06
3261,1326,2089,3,2024-01-08
3262,1322,2115,4,2024-08-07
3263,1183,2014,9,2023-06-12
3264,1390,2155,2,2023-08-01
3265,1297,2023,7,2024-02-10
3266,1325,2107,4,2023-07-25
3267,1258,2090,9,2024-07-22
3268,1002,2039,7,2024-01-18
3269,1002,2058,9,2024-06-07
3270,1032,2114,6,2024-03-08
3271,1180,2152,6,2023-12-19
3272,1343,2198,4,2025-01-19
3273,1233,2061,10,2025-02-07
3274,1115,2189,1,2023-08-17
3275,1198,2190,6,2023-09-23
3276,1341,2023,9,2024-10-19
3277,1093,2098,5,2023-03-27
3278,1085,2115,5,2024-06-22
3279,1147,2086,7,2024-10-21
3280,1036,2154,2,2024-02-23
3281,1042,2108,2,2024-02-29
3282,1157,2083,10,2024-11-04
3283,1121,2184,10,2024-03-31
3284,1131,2133,4,2025-01-03
3285,1293,2060,5,2023-09-05
3286,1342,2083,5,2023-01-12
3287,1383,2122,3,2025-01-13
3288,1053,2025,4,2023-04-24
3289,1063,2037,9,2024-08-14
3290,1027,2009,2,2024-12-26
3291,1235,2013,2,2023-02-18
3292,1254,2136,8,2024-05-22
3293,1113,2182,10,2024-08-27
3294,1194,2075,7,2024-08-03
3295,1323,2126,3,2024-09-21
3296,1391,2081,4,2023-04-09
3297,1236,2045,10,2023-04-11
3298,1384,2102,3,2023-10-09
3299,1041,2110,3,2024-10-30
3300,1215,2027,8,2024-08-05
3301,1326,2182,2,2023-12-31
3302,1315,2197,1,2023-05-30
3303,1100,2200,4,2023-12-29
3304,1180,2103,2,2024-10-05
3305,1242,2016,7,2024-01-08
3306,1350,2133,10,2023-10-13
3307,1191,2001,9,2023-10-15
3308,1037,2026,10,2024-05-20
3309,1027,2119,3,2025-01-12
3310,1354,2193,2,2023-09-06
3311,1059,2189,7,2023-09-20
3312,1219,2042,10,2023-04-01
3313,1238,2044,5,2023-11-29
3314,1227,2025,2,2023-12-18
3315,1249,2085,4,2024-07-29
3316,1010,2162,5,2023-11-21
3317,1368,2175,8,2024-03-24
3318,1003,2144,10,2024-10-17
3319,1284,2047,5,2023-06-19
3320,1187,2069,3,2024-11-18
3321,1051,2124,1,2023-12-04
3322,1274,2066,10,2023-03-25
3323,1232,2097,2,2024-03-11
3324,1273,2126,10,2024-02-08
3325,1045,2197,8,2024-08-19
3326,1392,2023,9,2024-05-13
3327,1359,2163,2,2023-05-20
3328,1137,2147,1,2024-09-25
3329,1135,2079,10,2023-12-06
3330,1273,2109,9,2023-06-08
3331,1013,2029,4,2023-02-07
3332,1174,2158,1,2024-10-25
3333,1085,2141,6,2023-05-27
3334,1230,2104,3,2024-06-22
3335,1021,2178,3,2023-07-20
3336,1231,2125,7,2024-02-12
3337,1101,2183,2,2024-07-01
3338,1308,2038,3,2025-01-29
3339,1102,2087,9,2024-08-07
3340,1265,2087,10,2024-05-11
3341,1128,2010,3,2025-02-12
3342,1185,2166,7,2025-01-07
3343,1396,2135,9,2023-10-22
3344,1074,2105,9,2023-12-22
3345,1223,2079,10,2024-11-25
3346,1267,2066,6,2024-06-12
3347,1367,2032,7,2023-12-27
3348,1391,2016,5,2025-01-16
3349,1228,2112,6,2024-10-13
3350,1294,2159,6,2024-03-21
3351,1309,2166,2,2024-09-13
3352,1324,2065,2,2023-02-14
3353,1230,2024,10,2024-11-21
3354,1284,2076,3,2023-08-18
3355,1321,2030,6,2023-03-31
3356,1111,2124,4,2024-05-23
3357,1097,2173,4,2023-08-04
3358,1364,2120,7,2025-02-13
3359,1028,2174,8,2023-01-18
3360,1337,2067,2,2023-09-04
3361,1311,2176,6,2023-06-02
3362,1163,2134,3,2023-01-28
3363,1084,2115,8,2024-11-10
3364,1032,2090,3,2023-05-18
3365,1355,2153,9,2023-12-05
3366,1330,2120,9,2024-02-28
3367,1346,2115,2,2024-06-20
3368,1072,2119,10,2024-02-22
3369,1193,2018,6,2024-01-17
3370,1333,2135,10,2024-09-28
3371,1169,2098,6,2023-07-30
3372,1156,2137,5,2024-12-29
3373,1068,2002,2,2024-03-30
3374,1102,2146,2,2024-08-19
3375,1092,2023,6,2024-07-12
3376,1250,2032,6,2024-08-18
3377,1181,2183,5,2024-02-24
3378,1384,2125,9,2024-01-06
3379,1226,2057,10,2025-03-01
3380,1183,2099,2,2024-09-23
3381,1336,2016,8,2024-12-30
3382,1212,2191,4,2024-08-12
3383,1297,2102,3,2024-01-04
3384,1233,2153,9,2024-08-26
3385,1050,2045,3,2024-12-14
3386,1363,2012,3,2024-11-04
3387,1165,2179,9,2024-07-16
3388,1365,2192,10,2024-05-14
3389,1186,2046,6,2025-01-29
3390,1375,2087,5,2023-06-14
3391,1129,2078,4,2023-10-23
3392,1040,2198,1,2023-04-16
3393,1114,2012,7,2024-07-07
3394,1017,2173,8,2024-08-22
3395,1194,2173,9,2024-09-29
3396,1037,2114,9,2023-10-17
3397,1096,2058,2,2023-07-28
3398,1145,2167,4,2024-01-01
3399,1338,2177,6,2025-02-05
3400,1237,2153,8,2024-04-11
3401,1313,2122,6,2023-01-09
3402,1359,2093,10,2023-03-27
3403,1338,2056,2,2023-10-01
3404,1224,2048,2,2025-02-19
3405,1122,2089,10,2024-08-05
3406,1344,2082,4,2023-01-26
3407,1142,2167,4,2024-11-09
3408,1001,2100,5,2024-04-15
3409,1116,2175,3,2024-05-28
3410,1115,2175,5,2024-11-18
3411,1064,2054,1,2023-03-13
3412,1062,2099,2,2023-08-05
3413,1210,2098,10,2024-05-21
3414,1065,2075,8,2024-12-02
3415,1087,2162,2,2024-04-22
3416,1193,2054,5,2023-09-07
3417,1242,2190,2,2023-06-22
3418,1155,2020,5,2023-06-15
3419,1148,2157,10,2023-08-24
3420,1222,2200,10,2024-02-04
3421,1103,2055,10,2025-02-03
3422,1328,2061,2,2023-02-25
3423,1370,2160,5,2024-09-12
3424,1366,2097,9,2024-10-25
3425,1245,2147,8,2024-02-17
3426,1265,2075,2,2023-10-20
3427,1099,2055,3,2024-12-09
3428,1026,2020,3,2023-03-20
3429,1384,2169,6,2024-07-28
3430,1121,2040,7,2023-12-03
3431,1359,2079,8,2023-05-12
3432,1018,2150,7,2023-05-20
3433,1211,2116,10,2023-07-02
3434,1181,2013,5,2023-09-17
3435,1037,2097,10,2024-02-23
3436,1227,2031,8,2025-02-26
3437,1233,2107,3,2024-10-10
3438,1234,2163,9,2023-11-24
3439,1071,2139,1,2023-11-26
3440,1044,2120,7,2024-03-05
3441,1019,2200,8,2024-04-29
3442,1079,2150,8,2023-09-10
3443,1274,2151,7,2024-11-25
3444,1208,2048,4,2024-07-06
3445,1263,2117,1,2025-02-11
3446,1151,2001,3,2023-11-11
3447,1076,2052,9,2023-10-15
3448,1251,2034,1,2025-02-09
3449,1017,2076,3,2024-06-28
3450,1029,2114,2,2024-07-08
3451,1396,2037,5,2024-11-02
3452,1224,2164,6,2024-12-06
3453,1279,2165,1,2024-09-04
3454,1266,2037,9,2024-07-01
3455,1361,2130,5,2023-10-31
3456,1035,2155,2,2025-01-15
3457,1040,2179,6,2023-10-18
3458,1034,2074,2,2024-05-05
3459,1310,2122,4,2024-08-03
3460,1110,2098,9,2024-12-18
3461,1336,2103,5,2024-10-06
3462,1367,2090,2,2024-02-13
3463,1161,2155,2,2023-11-05
3464,1044,2060,9,2024-12-01
3465,1246,2093,1,2023-04-21
3466,1048,2031,6,2024-10-30
3467,1262,2003,8,2025-01-11
3468,1302,2099,3,2024-10-29
3469,1269,2107,4,2023-06-22
3470,1006,2072,7,2023-03-09
3471,1385,2052,6,2024-01-15
3472,1197,2056,3,2023-05-31
3473,1132,2049,2,2023-10-05
3474,1278,2002,6,2024-04-24
3475,1328,2160,4,2023-10-25
3476,1041,2163,5,2023-09-16
3477,1362,2158,5,2024-09-23
3478,1061,2102,7,2023-09-27
3479,1218,2020,9,2023-05-11
3480,1041,2102,8,2023-01-25
3481,1225,2130,2,2024-05-04
3482,1339,2030,9,2024-09-29
3483,1116,2081,8,2024-10-08
3484,1229,2187,4,2023-04-11
3485,1069,2153,6,2024-05-13
3486,1028,2056,3,2024-09-17
3487,1108,2091,6,2023-06-14
3488,1127,2024,6,2024-11-14
3489,1043,2087,8,2024-01-15
3490,1029,2002,1,2024-09-06
3491,1356,2106,2,2023-03-25
3492,1121,2139,7,2023-08-01
3493,1244,2086,2,2024-07-15
3494,1359,2030,8,2025-01-30
3495,1182,2093,7,2023-02-11
3496,1043,2132,10,2024-02-26
3497,1242,2188,2,2023-02-11
3498,1137,2100,10,2024-01-03
3499,1388,2139,3,2023-03-14
3500,1251,2118,8,2025-01-26
3501,1256,2116,9,2023-09-24
3502,1224,2050,9,2025-02-22
3503,1396,2083,9,2025-02-25
3504,1312,2193,9,2024-04-19
3505,1035,2029,9,2024-10-23
3506,1312,2122,7,2024-04-17
3507,1193,2105,6,2023-02-06
3508,1162,2132,8,2023-12-22
3509,1216,2081,2,2024-03-06
3510,1030,2170,3,2024-08-20
3511,1027,2096,9,2024-07-30
3512,1249,2159,2,2024-09-02
3513,1174,2060,5,2024-02-23
3514,1237,2061,8,2023-03-22
3515,1267,2098,3,2024-12-27
3516,1170,2043,8,2023-04-17
3517,1130,2172,2,2024-08-26
3518,1188,2200,5,2024-12-07
3519,1238,2121,5,2023-12-07
3520,1363,2196,7,2024-07-05
3521,1117,2032,10,2024-03-31
3522,1391,2056,5,2023-03-02
3523,1357,2032,7,2024-02-01
3524,1156,2137,10,2024-06-18
3525,1257,2179,8,2024-07-28
3526,1163,2118,7,2025-02-14
3527,1022,2121,1,2023-04-27
3528,1006,2029,10,2024-07-04
3529,1078,2123,9,2023-03-11
3530,1390,2031,7,2023-02-20
3531,1256,2099,5,2024-09-18
3532,1259,2019,4,2024-08-25
3533,1111,2021,4,2024-07-24
3534,1172,2101,7,2024-10-05
3535,1282,2003,4,2023-02-24
3536,1120,2131,9,2023-05-25
3537,1180,2168,3,2024-05-20
3538,1143,2088,2,2023-05-18
3539,1162,2140,1,2023-08-20
3540,1033,2077,10,2023-09-04
3541,1035,2145,7,2024-08-14
3542,1380,2083,8,2024-05-15
3543,1367,2147,10,2023-01-19
3544,1187,2061,8,2025-01-01
3545,1190,2174,3,2024-11-04
3546,1280,2074,4,2023-03-04
3547,1336,2016,1,2024-11-20
3548,1281,2075,5,2024-10-17
3549,1333,2159,7,2023-10-10
3550,1041,2020,4,2023-06-27
3551,1163,2155,3,2024-05-29
3552,1331,2004,5,2025-02-14
3553,1336,2049,2,2024-08-07
3554,1228,2002,1,2024-12-16
3555,1358,2001,10,2024-10-27
3556,1152,2115,8,2024-05-28
3557,1327,2090,9,2023-04-06
3558,1163,2097,10,2024-11-26
3559,1076,2105,10,2024-05-27
3560,1059,2184,8,2023-04-03
3561,1061,2111,5,2024-07-23
3562,1166,2003,6,2023-04-16
3563,1274,2017,3,2024-09-27
3564,1171,2184,2,2023-11-23
3565,1291,2102,8,2023-06-29
3566,1313,2166,7,2024-02-11
3567,1095,2170,10,2023-03-28
3568,1372,2023,10,2024-04-07
3569,1030,2076,1,2024-11-11
3570,1056,2098,6,2024-11-08
3571,1155,2121,6,2025-02-05
3572,1027,2100,7,2024-10-14
3573,1055,2023,5,2024-05-17
3574,1111,2130,8,2023-08-22
3575,1261,2186,4,2024-03-16
3576,1113,2069,2,2024-10-26
3577,1130,2074,5,2024-07-12
3578,1008,2112,5,2025-01-24
3579,1354,2189,6,2024-10-08
3580,1373,2111,3,2023-04-09
3581,1168,2105,9,2023-01-06
3582,1381,2168,10,2023-09-22
3583,1357,2084,8,2024-12-18
3584,1340,2136,10,2024-06-25
3585,1182,2002,2,2024-05-09
3586,1120,2138,5,2023-02-01
3587,1069,2176,7,2025-01-27
3588,1124,2041,2,2025-02-17
3589,1238,2177,10,2024-06-13
3590,1070,2191,1,2024-07-31
3591,1342,2091,6,2024-12-08
3592,1103,2042,5,2024-09-17
3593,1283,2085,4,2023-02-27
3594,1358,2197,2,2023-04-02
3595,1041,2032,2,2025-03-01
3596,1186,2147,8,2024-08-13
3597,1051,2178,1,2024-06-05
3598,1227,2167,6,2023-07-05
3599,1223,2070,2,2024-11-02
3600,1017,2059,5,2023-04-08
3601,1377,2143,7,2024-01-03
3602,1118,2041,10,2024-08-22
3603,1039,2200,1,2023-02-13
3604,1365,2028,4,2023-12-27
3605,1014,2038,1,2023-03-11
3606,1141,2031,7,2023-01-26
3607,1153,2169,10,2025-01-28
3608,1339,2068,7,2024-03-28
3609,1386,2181,7,2024-01-30
3610,1253,2141,4,2024-04-25
3611,1147,2042,7,2023-02-05
3612,1288,2002,2,2023-09-21
3613,1382,2140,9,2024-01-16
3614,1180,2121,9,2023-05-14
3615,1309,2085,3,2025-01-10
3616,1233,2156,7,2024-06-26
3617,1179,2178,4,2024-06-02
3618,1104,2178,3,2024-08-21
3619,1259,2112,2,2023-12-24
3620,1080,2102,3,2024-10-26
3621,1196,2016,5,2024-12-27
3622,1361,2020,9,2024-03-02
3623,1366,2100,10,2024-05-29
3624,1100,2012,6,2023-01-07
3625,1153,2149,7,2024-07-09
3626,1214,2074,1,2023-07-20
3627,1327,2149,9,2023-04-27
3628,1303,2179,6,2023-02-05
3629,1260,2168,4,2024-12-31
3630,1168,2041,8,2023-09-30
3631,1133,2005,2,2023-10-03
3632,1047,2164,6,2023-09-26
3633,1245,2023,10,2024-11-29
3634,1229,2104,6,2024-11-23
3635,1171,2079,6,2024-06-10
3636,1119,2124,6,2023-12-11
3637,1051,2035,6,2023-08-20
3638,1335,2043,6,2023-03-20
3639,1367,2024,10,2024-10-09
3640,1183,2135,4,2025-03-01
3641,1312,2127,4,2023-09-24
3642,1344,2151,6,2023-12-24
3643,1127,2165,1,2023-12-16
3644,1103,2008,1,2023-07-09
3645,1145,2151,3,2024-10-22
3646,1247,2094,8,2023-07-27
3647,1189,2168,5,2024-05-10
3648,1089,2154,1,2024-12-04
3649,1096,2008,8,2023-06-14
3650,1162,2179,1,2023-09-25
3651,1117,2168,10,2024-01-11
3652,1317,2110,3,2023-08-30
3653,1232,2084,1,2023-04-15
3654,1021,2125,10,2024-06-05
3655,1017,2094,9,2024-01-30
3656,1145,2124,3,2024-02-01
3657,1179,2158,9,2024-09-07
3658,1265,2051,10,2023-09-05
3659,1073,2165,4,2024-12-27
3660,1097,2044,8,2024-09-09
3661,1140,2010,3,2023-08-16
3662,1268,2023,7,2023-01-20
3663,1219,2001,9,2023-03-12
3664,1270,2005,10,2024-09-05
3665,1286,2019,2,2024-06-20
3666,1271,2142,7,2024-12-02
3667,1132,2121,5,2024-10-07
3668,1046,2145,7,2024-04-23
3669,1262,2165,3,2023-06-21
3670,1396,2146,1,2025-02-11
3671,1389,2031,1,2024-11-22
3672,1143,2176,1,2023-06-08
3673,1264,2076,4,2024-06-15
3674,1351,2019,5,2024-05-07
3675,1118,2160,3,2024-05-23
3676,1012,2157,4,2024-12-29
3677,1304,2189,5,2024-04-16
3678,1024,2155,9,2024-04-08
3679,1315,2127,6,2023-08-27
3680,1370,2012,8,2023-12-20
3681,1347,2142,4,2023-11-02
3682,1260,2200,4,2024-03-23
3683,1384,2131,4,2023-02-25
3684,1360,2020,1,2023-10-24
3685,1225,2064,5,2024-05-04
3686,1017,2032,9,2023-07-30
3687,1139,2054,1,2023-03-14
3688,1371,2048,4,2024-10-03
3689,1042,2014,10,2024-07-06
3690,1305,2185,4,2024-10-12
3691,1077,2067,4,2023-03-25
3692,1088,2142,10,2023-11-20
3693,1261,2141,9,2023-11-30
3694,1199,2091,10,2024-02-02
3695,1068,2029,10,2024-04-05
3696,1203,2124,5,2024-08-21
3697,1296,2041,7,2024-10-14
3698,1213,2037,8,2024-02-26
3699,1355,2080,8,2024-10-10
3700,1333,2184,10,2024-12-08
3701,1220,2014,1,2023-09-18
3702,1011,2028,2,2024-07-29
3703,1013,2005,3,2025-01-21
3704,1035,2022,5,2024-12-03
3705,1015,2003,8,2024-11-04
3706,1184,2102,4,2023-11-08
3707,1306,2088,9,2023-04-24
3708,1165,2148,8,2023-09-24
3709,1314,2068,6,2024-05-19
3710,1206,2163,10,2024-09-08
3711,1263,2109,2,2023-06-08
3712,1048,2011,4,2024-10-26
3713,1269,2098,4,2024-02-18
3714,1332,2165,4,2023-06-10
3715,1397,2179,3,2024-08-14
3716,1053,2163,4,2024-01-12
3717,1232,2115,4,2023-02-18
3718,1012,2093,9,2023-08-20
3719,1203,2006,5,2024-06-04
3720,1372,2046,10,2023-06-14
3721,1065,2045,9,2024-05-26
3722,1340,2134,1,2023-09-18
3723,1080,2012,3,2025-02-15
3724,1124,2057,4,2024-10-06
3725,1148,2164,1,2023-02-22
3726,1024,2106,4,2025-02-09
3727,1048,2025,10,2023-02-07
3728,1388,2136,6,2023-07-26
3729,1088,2162,8,2023-08-12
3730,1085,2101,9,2023-09-15
3731,1197,2188,9,2024-04-10
3732,1103,2181,5,2023-04-20
3733,1015,2117,9,2024-07-01
3734,1315,2188,7,2023-05-08
3735,1065,2115,6,2023-04-30
3736,1314,2029,2,2024-11-23
3737,1278,2146,8,2024-08-06
3738,1148,2093,8,2023-12-29
3739,1358,2098,2,2023-05-01
3740,1199,2024,9,2024-08-06
3741,1020,2163,4,2024-01-14
3742,1145,2145,5,2023-08-08
3743,1017,2051,9,2024-07-25
3744,1074,2167,9,2023-02-26
3745,1200,2059,5,2024-05-21
3746,1396,2151,1,2025-02-18
3747,1098,2001,1,2024-06-04
3748,1074,2068,6,2023-04-15
3749,1075,2057,10,2024-03-04
3750,1108,2092,8,2023-10-08
3751,1204,2042,8,2024-10-29
3752,1316,2096,8,2023-05-07
3753,1024,2011,10,2023-05-30
3754,1360,2103,2,2023-06-10
3755,1186,2076,1,2023-06-28
3756,1248,2101,6,2024-07-17
3757,1296,2161,2,2023-05-08
3758,1077,2101,6,2023-11-08
3759,1020,2106,10,2023-07-10
3760,1152,2149,9,2023-08-15
3761,1005,2140,7,2024-05-12
3762,1371,2056,3,2024-05-20
3763,1301,2127,4,2023-11-14
3764,1328,2112,10,2024-04-25
3765,1293,2019,9,2023-07-19
3766,1149,2113,7,2024-03-30
3767,1078,2002,3,2023-02-11
3768,1004,2125,9,2024-12-17
3769,1298,2071,3,2024-07-07
3770,1332,2076,8,2024-02-06
3771,1390,2139,2,2023-12-20
3772,1128,2162,8,2023-08-21
3773,1366,2116,3,2023-07-23
3774,1244,2013,10,2023-11-28
3775,1158,2016,2,2023-10-04
3776,1341,2021,1,2023-03-01
3777,1233,2066,3,2024-06-11
3778,1301,2167,9,2023-11-24
3779,1241,2050,9,2024-10-03
3780,1025,2014,2,2024-02-26
3781,1035,2053,10,2023-08-22
3782,1301,2143,7,2023-07-13
3783,1358,2043,5,2024-09-24
3784,1277,2068,9,2025-01-08
3785,1338,2145,2,2024-02-27
3786,1265,2005,3,2023-06-18
3787,1194,2159,9,2023-05-29
3788,1121,2001,7,2023-11-15
3789,1144,2169,1,2024-03-18
3790,1026,2013,4,2023-06-05
3791,1256,2113,6,2024-09-25
3792,1111,2178,7,2024-07-24
3793,1388,2023,10,2024-06-10
3794,1286,2105,6,2024-12-12
3795,1201,2135,8,2023-05-22
3796,1019,2032,9,2024-07-25
3797,1185,2183,7,2023-09-18
3798,1098,2136,9,2023-07-17
3799,1140,2105,1,2024-02-27
3800,1251,2073,3,2023-06-15
3801,1256,2003,8,2023-05-19
3802,1383,2033,9,2024-07-05
3803,1007,2053,4,2023-11-22
3804,1177,2018,10,2025-01-02
3805,1171,2198,2,2024-04-17
3806,1015,2012,7,2024-06-05
3807,1065,2102,10,2023-04-29
3808,1021,2072,5,2023-09-02
3809,1171,2051,7,2023-08-02
3810,1351,2133,10,2024-08-27
3811,1056,2133,6,2023-11-29
3812,1172,2149,9,2023-02-13
3813,1016,2120,9,2023-01-31
3814,1008,2195,9,2023-04-27
3815,1070,2019,5,2023-12-30
3816,1311,2129,10,2024-08-27
3817,1065,2031,3,2023-02-13
3818,1131,2098,8,2024-05-31
3819,1215,2158,3,2023-01-14
3820,1170,2004,3,2023-09-27
3821,1379,2068,10,2023-04-04
3822,1260,2167,4,2023-05-14
3823,1213,2103,6,2024-01-16
3824,1228,2144,4,2024-07-27
3825,1372,2095,9,2024-08-21
3826,1045,2032,10,2023-10-24
3827,1354,2199,10,2024-12-22
3828,1237,2148,6,2024-03-22
3829,1262,2014,10,2023-02-06
3830,1047,2167,10,2024-11-23
3831,1048,2107,9,2023-05-04
3832,1327,2191,9,2024-04-24
3833,1394,2177,5,2023-07-01
3834,1283,2153,6,2023-07-16
3835,1266,2195,1,2024-10-12
3836,1172,2183,4,2023-08-16
3837,1062,2045,6,2023-11-12
3838,1239,2046,2,2023-03-20
3839,1041,2069,8,2023-05-29
3840,1166,2089,4,2023-07-11
3841,1260,2144,2,2023-07-31
3842,1223,2095,2,2025-01-29
3843,1098,2093,10,2023-01-10
3844,1290,2050,5,2023-11-26
3845,1138,2088,1,2024-12-06
3846,1112,2086,2,2025-01-06
3847,1211,2127,7,2024-04-21
3848,1250,2035,4,2024-12-19
3849,1338,2048,4,2024-11-26
3850,1074,2098,4,2023-12-18
3851,1280,2048,7,2024-10-24
3852,1312,2051,8,2023-10-04
3853,1302,2011,1,2024-11-22
3854,1117,2141,5,2024-09-04
3855,1262,2173,4,2023-01-19
3856,1223,2047,9,2024-01-10
3857,1352,2137,2,2023-12-07
3858,1388,2120,6,2024-09-13
3859,1125,2024,3,2023-09-16
3860,1087,2189,8,2024-07-12
3861,1227,2064,6,2024-06-02
3862,1056,2085,9,2024-02-09
3863,1149,2021,6,2023-02-19
3864,1351,2048,9,2024-11-17
3865,1307,2117,8,2023-08-14
3866,1067,2098,2,2024-04-04
3867,1222,2195,4,2023-10-29
3868,1184,2069,2,2023-12-20
3869,1307,2015,8,2024-06-05
3870,1103,2183,1,2024-10-04
3871,1088,2192,10,2024-07-06
3872,1025,2032,9,2024-10-05
3873,1225,2016,10,2025-02-11
3874,1189,2033,3,2024-09-19
3875,1006,2132,10,2024-08-03
3876,1247,2031,6,2023-06-19
3877,1304,2086,8,2024-05-17
3878,1296,2198,5,2024-08-17
3879,1252,2016,4,2024-06-27
3880,1319,2193,2,2023-01-07
3881,1068,2034,7,2023-10-08
3882,1362,2099,3,2024-02-29
3883,1177,2039,3,2025-01-10
3884,1359,2103,5,2023-03-22
3885,1326,2064,8,2024-04-25
3886,1182,2080,1,2025-01-10
3887,1288,2188,3,2024-10-13
3888,1018,2090,2,2024-01-02
3889,1398,2053,6,2024-03-28
3890,1130,2020,9,2024-03-28
3891,1295,2060,4,2024-03-23
3892,1373,2055,10,2024-10-21
3893,1321,2013,7,2024-10-08
3894,1031,2018,7,2023-09-03
3895,1037,2162,5,2024-08-16
3896,1079,2151,6,2023-10-09
3897,1200,2176,7,2023-01-05
3898,1103,2140,6,2024-02-21
3899,1070,2056,2,2024-06-18
3900,1206,2182,4,2023-01-31
3901,1112,2053,10,2023-09-04
3902,1142,2164,6,2025-01-19
3903,1197,2027,3,2023-07-16
3904,1093,2041,9,2024-06-20
3905,1279,2041,10,2024-07-16
3906,1329,2012,9,2023-05-20
3907,1079,2058,5,2024-06-06
3908,1293,2046,5,2025-01-16
3909,1342,2079,9,2024-08-26
3910,1004,2145,8,2024-04-20
3911,1107,2075,4,2024-02-28
3912,1064,2079,5,2023-09-29
3913,1318,2047,1,2024-07-28
3914,1030,2025,2,2024-08-08
3915,1267,2191,5,2024-11-01
3916,1276,2167,8,2023-08-09
3917,1187,2172,1,2023-09-30
3918,1299,2003,6,2023-09-30
3919,1339,2178,5,2024-03-06
3920,1035,2084,9,2024-10-01
3921,1110,2183,2,2024-11-20
3922,1251,2182,1,2024-04-28
3923,1039,2158,1,2025-02-01
3924,1159,2054,2,2024-09-08
3925,1236,2003,4,2023-02-28
3926,1385,2027,2,2024-04-20
3927,1205,2136,7,2024-11-15
3928,1094,2165,7,2025-02-27
3929,1367,2141,7,2024-05-21
3930,1251,2067,10,2023-02-14
3931,1386,2171,6,2024-09-13
3932,1073,2160,5,2023-11-21
3933,1180,2058,2,2023-06-30
3934,1128,2154,1,2023-01-17
